0;15;0;180
0,05;15;0;180,0004853
0,1;14,84982097;0,000321549;179,5458773
0,15;14,76843792;0,00283291;176,8225162
0,2;14,69484308;0,011380426;170,7344995
0,25;14,63259326;0,02744227;161,2307817
0,3;14,58607462;0,050153132;148,8358117
0,35;14,55213761;0,078035545;134,6021583
0,4;14,53033383;0,108209903;119,5427044
0,45;14,51938881;0,136755573;104,5931652
0,5;14,51657167;0,161080554;90,50675085
0,55;14,51874336;0,179832972;77,81243076
0,6;14,52303666;0,192828733;66,81042543
0,65;14,52722432;0,200627502;57,59651179
0,7;14,53052632;0,20503262;50,10237839
0,75;14,53049358;0,205018582;44,16713349
0,8;14,52526385;0,200428725;39,49255614
0,85;14,51567129;0,193187014;35,84477486
0,9;14,50463006;0,185742605;32,96753647
0,95;14,4845308;0,173511421;30,6328928
1;14,46713683;0,163757842;28,64564916
1,05;14,45328974;0,156494255;26,87084371
1,1;14,42432994;0,142432355;25,21010432
1,15;14,39864841;0,130862703;23,60397409
1,2;14,37127782;0,119388688;22,02911861
1,25;14,34128248;0,107898022;20,4844361
1,3;14,30509256;0,095092989;18,97607052
1,35;14,281823;0,087494293;17,5200329
1,4;14,23497177;0,07333869;16,13332654
1,45;14,20005354;0,06375303;14,83170332
1,5;14,17583859;0,057661871;13,62198475
1,55;14,15081325;0,051900959;12,5050271
1,6;14,12506613;0,046475166;11,4790323
1,65;14,09867831;0,041381645;10,54017622
1,7;14,07172333;0,036612039;9,683078625
1,75;14,04426737;0,032154424;8,901244334
1,8;14,01636963;0,027994883;8,187564945
1,85;13,98808279;0,02411869;7,534791879
1,9;13,95945359;0,020511131;6,935926194
1,95;13,93052337;0,017158012;6,384499761
2;13,90132862;0,014045922;5,874744723
2,05;13,87190154;0,011162319;5,401663254
2,1;13,8422705;0,008495517;4,961018121
2,15;13,81246049;0,006034608;4,549267645
2,2;13,7824935;0,003769369;4,163467851
2,25;13,7523889;0,001690173;3,801161255
2,3;13,72216373;-0,000212082;3,460267112
2,35;13,69183297;-0,001946011;3,138983107
2,4;13,66140979;-0,00351977;2,835703954
2,45;13,63090576;-0,004941056;2,54895871
2,5;13,60033104;-0,006217097;2,27736591
2,55;13,56969455;-0,007354639;2,019603857
2,6;13,53900412;-0,008359921;1,77439257
2,65;13,50826661;-0,009238664;1,540483607
2,7;13,47748805;-0,00999605;1,316654235
2,75;13,44667373;-0,010636715;1,10170289
2,8;13,41582828;-0,011164736;0,89444339
2,85;13,38495577;-0,01158362;0,69369588
2,9;13,35405978;-0,01189629;0,498272726
2,95;13,32314347;-0,012105065;0,30695759
3;13,28743256;-0,012158402;359,6483887
3,05;13,23450898;-0,010329739;356,8241831
3,1;13,20497038;-0,007019156;350,8396157
3,15;13,15254776;0,006542136;341,561194
3,2;13,10367753;0,029475556;329,5752772
3,25;13,0735533;0,053400647;315,7882198
3,3;13,06005855;0,071053525;301,166999
3,35;13,05335531;0,08657584;286,6465511
3,4;13,0514112;0,098490165;272,9369644
3,45;13,05189165;0,105939664;260,5338684
3,5;13,05293593;0,109665339;249,7120276
3,55;13,05211458;0,108028628;240,5568367
3,6;13,05010883;0,105064954;232,9580202
3,65;13,04411013;0,098069703;226,8481776
3,7;13,03427465;0,088830544;221,9773024
3,75;13,02574451;0,081831036;218,0005291
3,8;13,00332038;0,06551984;214,780875
3,85;12,98423309;0,05301477;212,1032052
3,9;12,97058347;0,044897274;209,7982299
3,95;12,95524531;0,03654067;207,7299722
4;12,93833339;0,028066941;205,8212229
4,05;12,91996127;0,019587888;204,0269757
4,1;12,90024126;0,011202851;202,3264112
4,15;12,87928438;0,002995698;200,7149426
4,2;12,85719994;-0,004967551;199,1972379
4,25;12,83409457;-0,012639734;197,7816875
4,3;12,81007094;-0,019991987;196,4764648
4,35;12,78522638;-0,027011836;195,2870944
4,4;12,75965179;-0,033700347;194,2152987
4,45;12,73343078;-0,040068838;193,2588182
4,5;12,70663933;-0,046135578;192,4118911
4,55;12,67934571;-0,051922837;191,6661036
4,6;12,65161077;-0,057454463;191,0113771
4,65;12,62348833;-0,062754099;190,4369196
4,7;12,59502586;-0,067844001;189,9320309
4,75;12,56626501;-0,072744389;189,4867062
4,8;12,53724232;-0,077473218;189,092026
4,85;12,50798978;-0,08204623;188,7403486
4,9;12,47853541;-0,086477198;188,425342
4,95;12,44890379;-0,090778236;188,1418982
5;12,41911645;-0,094960133;187,8859735
5,05;12,38919232;-0,099032649;187,654394
5,1;12,35914802;-0,103004751;187,4446559
5,15;12,32899817;-0,106884785;187,2547427
5,2;12,29875562;-0,110680588;187,0829717
5,25;12,26843171;-0,114399541;186,9278762
5,3;12,23803637;-0,118048601;186,7881213
5,35;12,20757837;-0,121634291;186,6624525
5,4;12,1770654;-0,125162694;186,5496675
5,45;12,14650423;-0,128639441;186,4486075
5,5;12,11590079;-0,132069702;186,3581591
5,55;12,08526028;-0,135458189;186,2772636
5,6;12,05458729;-0,138809169;186,204927
5,65;12,0238858;-0,142126483;186,1402293
5,7;11,99315932;-0,145413572;186,0823313
5,75;11,96241092;-0,148673515;186,0304767
5,8;11,93164329;-0,151909058;185,9839922
5,85;11,9008588;-0,155122654;185,942283
5,9;11,87005949;-0,158316493;185,9048272
5,95;11,83924719;-0,161492536;185,8711679
6;11,80842347;-0,164652542;185,8409055
6,05;11,77758973;-0,167798095;185,8136896
6,1;11,74674719;-0,170930619;185,7892114
6,15;11,71589691;-0,1740514;185,7671975
6,2;11,68503984;-0,177161602;185,747404
6,25;11,65417681;-0,180262276;185,729612
6,3;11,62330853;-0,183354371;185,7136245
6,35;11,59243564;-0,186438747;185,6992628
6,4;11,56155871;-0,189516179;185,6863651
6,45;11,53067822;-0,192587367;185,6747846
6,5;11,49979461;-0,19565294;185,6643878
6,55;11,46890825;-0,198713467;185,6550541
6,6;11,43801947;-0,201769458;185,6466745
6,65;11,40712857;-0,204821371;185,6391505
6,7;11,37623581;-0,207869617;185,6323938
6,75;11,3453414;-0,210914567;185,6263249
6,8;11,31444555;-0,213956553;185,6208728
6,85;11,28354843;-0,216995872;185,6159739
6,9;11,25265019;-0,220032792;185,6115713
6,95;11,22175097;-0,223067555;185,6076143
7;11,19085089;-0,226100376;185,6040572
7,05;11,15995004;-0,22913145;185,6008596
7,1;11,12904852;-0,232160952;185,5979849
7,15;11,09814641;-0,23518904;185,5954006
7,2;11,06724378;-0,238215855;185,5930772
7,25;11,03634069;-0,241241524;185,5909884
7,3;11,0054372;-0,244266164;185,5891107
7,35;10,97453336;-0,247289876;185,5874226
7,4;10,9436292;-0,250312754;185,585905
7,45;10,91272476;-0,253334882;185,5845406
7,5;10,88182009;-0,256356335;185,583314
7,55;10,85091519;-0,259377181;185,5822112
7,6;10,82001011;-0,26239748;185,5812195
7,65;10,78910486;-0,265417287;185,5803278
7,7;10,75819947;-0,268436652;185,5795259
7,75;10,72729394;-0,271455619;185,5788047
7,8;10,6963883;-0,274474227;185,578156
7,85;10,66548256;-0,277492513;185,5775725
7,9;10,63457673;-0,280510509;185,5770476
7,95;10,60367082;-0,283528243;185,5765753
8;10,57276484;-0,286545742;185,5761504
8,05;10,5418588;-0,289563029;185,5757681
8,1;10,51095271;-0,292580126;185,575424
8,15;10,48004657;-0,295597051;185,5751144
8,2;10,44914038;-0,298613822;185,5748358
8,25;10,41823416;-0,301630453;185,574585
8,3;10,38732791;-0,304646959;185,5743592
8,35;10,35642162;-0,307663352;185,574156
8,4;10,32551531;-0,310679644;185,5739731
8,45;10,29460898;-0,313695844;185,5738083
8,5;10,26370263;-0,316711961;185,57366
8,55;10,23279626;-0,319728004;185,5735265
8,6;10,20188987;-0,322743981;185,5734062
8,65;10,17098347;-0,325759897;185,5732978
8,7;10,14007706;-0,328775758;185,5732002
8,75;10,10917063;-0,331791571;185,5731123
8,8;10,0782642;-0,334807339;185,573033
8,85;10,04735775;-0,337823068;185,5729616
8,9;10,0164513;-0,340838761;185,5728973
8,95;9,985544845;-0,343854421;185,5728392
9;9,954638381;-0,346870052;185,5727869
9,05;9,923731912;-0,349885657;185,5727397
9,1;9,892825438;-0,352901239;185,5726972
